NAICS_CODE,PRIMARY_INDICATOR,SOURCE_OF_DATA,CODE_DESCRIPTION,PGM_SYS_ACRNM,REGISTRY_ID,LOCATION_ADDRESS,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NAME,POSTAL_CODE,EPA_REGION_CODE,INTEREST_STATUS_CODE,LOCATION_DESCRIPTION,STD_LOC_ADDRESS,STD_HOUSE_NUMBER,STD_STREET_NAME,STD_PREFIX,STD_SUFFIX,STD_STYPE_BEFORE,STD_STYPE_AFTER,STD_POSTAL_CODE,STD_STATE_CODE,STD_CITY_NAME,STD_COUNTY_NAME,STD_COUNTY_FIPS,LATITUDE,LONGITUDE,HDATUM_DESC,COLLECT_DESC,REF_POINT_DESC,SOURCE_DESC,SCALE,,,,
562920,PRIMARY,ME-EFIS,MATERIALS RECOVERY FACILITIES.,ME-EFIS,110007274074,85 SCOTT DRIVE,WESTBROOK,CUMBERLAND,23005,ME,MAINE,USA,04092-1918,1,A,,85 SCOTT DR,85,SCOTT DR,,,,DR,4092,ME,WESTBROOK,CUMBERLAND,23005,43.64562,-70.35925,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110039457851,10 S 48TH AVE STE 4,PHOENIX,MARICOPA,4013,AZ,ARIZONA,USA,85043-3827,9,A,,10 S 48TH AVE,10,S 48TH AVE,S,,,AVE,85043,AZ,PHOENIX,MARICOPA,4013,33.4479,-112.16287,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110012695075,5700 UNION MINE ROAD,PLACERVILLE,EL DORADO,6017,CA,CALIFORNIA,USA,95667,9,A,,,,,,,,,95667,CA,PLACERVILLE,EL DORADO,6017,38.655644,-120.834344,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021329356,C ST, HAMILTON FIELD,NOVATO,MARIN,6041,CA,CALIFORNIA,USA,94947-0000,9,A,,,,,,,,,94947,CA,NOVATO,MARIN,6041,38.05619,-122.5266,NAD83,UNKNOWN,FACILITY CENTROID,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110012693932,3500 NORTH TOLAND ROAD,SANTA PAULA,VENTURA,6111,CA,CALIFORNIA,USA,93060-9639,9,A,,3500 TOLAND RD,3500,TOLAND RD,,,,RD,93060,CA,SANTA PAULA,VENTURA,6111,34.405411,-118.996373,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110033650172,3820 INDUSTRIAL CIR,BOSSIER CITY,BOSSIER,22015,LA,LOUISIANA,USA,71112-2525,6,A,,3820 INDUSTRIAL CIR,3820,INDUSTRIAL CIR,,,,CIR,71112,LA,BOSSIER CITY,BOSSIER,22015,32.533104,-93.652259,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110013845474,DECKER ISLAND                 ,ANTIOCH,CONTRA COSTA,6013,CA,CALIFORNIA,USA,94509,9,A,,,,,,,,,94509,CA,ANTIOCH,CONTRA COSTA,6013,,,,,,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014199722,15000 NW OAK RIDGE RD,YAMHILL,YAMHILL,41071,OR,OREGON,USA,97148,10,A, ,15000 NW OAK RIDGE RD,15000,NW OAK RIDGE RD,NW,,,RD,97148,OR,YAMHILL,YAMHILL,41071,45.339364,-123.268311,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014157429,SEC 5,T21S,R11E,NORTH OF LA PINE,DESCHUTES,41017,OR,OREGON,USA,,10,A,DMC TOPOSCOUT,,,,,,,,,OR,NORTH OF LA PINE,DESCHUTES,,43.7855,-121.4465,NAD83,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110004791529,3100 E 17TH AVE,EUGENE,LANE,41039,OR,OREGON,USA,97403,10,A,,3100 E 17TH AVE,3100,E 17TH AVE,E,,,AVE,97403,OR,EUGENE,LANE,41039,44.04186,-123.04441,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110054829272,5080 HIGHWAY 60 EAST,MULBERRY,POLK,12105,FL,,USA,33860,4,A,,,,,,,,,33860,FL,MULBERRY,POLK,12105,,,,,,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110001347551,2500 EAST 23RD STREET,GRANITE CITY,MADISON,17119,IL,ILLINOIS,USA,62040-5635,5,A,,2500 E 23RD ST,2500,E 23RD ST,E,,,ST,62040,IL,GRANITE CITY,MADISON,17119,38.701487,-90.128348,NAD83,INTERPOLATION-PHOTO,FACILITY CENTROID,,,,,,
562920,SECONDARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110035845191,1522 E. VICTORY STREET, STE 4,PHOENIX,MARICOPA,4013,AZ,ARIZONA,USA,85040-1306,9,A,,1522 E VICTORY ST,1522,E VICTORY ST,E,,,ST,85040,AZ,PHOENIX,MARICOPA,4013,33.41596,-112.04769,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110017014693,HIGHWAY 52 N,DARLINGTON,DARLINGTON,45031,SC,SOUTH CAROLINA,USA,29532,4,A,,,,,,,,,29532,SC,DARLINGTON,DARLINGTON,45031,34.375705,-79.892886,NAD83,,FACILITY CENTROID,,,,,,
562920,UNKNOWN,MA-EPICS,MATERIALS RECOVERY FACILITIES.,MA-EPICS,110034168790,190 MULBERRY STREET,BROCKTON,PLYMOUTH,25023,MA,MASSACHUSETTS,USA,02302-2009,1,A,THE FACILITY CAN BE ACCESSED VIA THE  HIGHWAY,190 MULBERRY ST,190,MULBERRY ST,,,,ST,2302,MA,BROCKTON,PLYMOUTH,25023,42.09688,-71.01596,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,UNKNOWN,MA-EPICS,MATERIALS RECOVERY FACILITIES.,MA-EPICS,110024455935,59 WILLIAMS ST,LEOMINSTER,WORCESTER,25027,MA,MASSACHUSETTS,USA,14530000,1,A,,59 WILLIAMS ST,59,WILLIAMS ST,,,,ST,1453,MA,LEOMINSTER,WORCESTER,25027,42.531039,-71.750506,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIR,MATERIALS RECOVERY FACILITIES.,AIR,110007292526,TC9749/I10METAIRIE,GOLDEN MEADOW,PORTABLE SOURCE,,LA,LOUISIANA,USA,70357,6,A,,,,,,,,,70357,LA,GOLDEN MEADOW,PORTABLE SOURCE,22057,,,,,,,,,,,
562920,PRIMARY,AIR,MATERIALS RECOVERY FACILITIES.,AIR,110043283345,RIVER PORT RD,ALEXANDRIA,RAPIDES,22079,LA,LOUISIANA,USA,71301-1303,6,A,,RIVER PORT RD,,RIVER PORT RD,,,,RD,71303,LA,ALEXANDRIA,RAPIDES,22079,,,,,,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110017208582,720 HIGH STREET,OAKLAND,ALAMEDA,6001,CA,CALIFORNIA,USA,94601-4402,9,A,,720 HIGH ST,720,HIGH ST,,,,ST,94601,CA,OAKLAND,ALAMEDA,6001,37.76875,-122.21962,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,E-GGRT,MATERIALS RECOVERY FACILITIES.,E-GGRT,110001600786,4435 VICTORY BOULEVARD,STATEN ISLAND,RICHMOND,36085,NY,NEW YORK,USA,10314-6736,2,A,,4435 VICTORY BLVD,4435,VICTORY BLVD,,,,BLVD,10314,NY,STATEN ISLAND,RICHMOND,36085,40.586978,-74.198967,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021315192,2500 SONOMA BLVD,VALLEJO,SOLANO,6095,CA,CALIFORNIA,USA,94590,9,A,,2500 SONOMA BLVD,2500,SONOMA BLVD,,,,BLVD,94590,CA,VALLEJO,SOLANO,6095,38.10929,-122.25475,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,MD-TEMPO,MATERIALS RECOVERY FACILITIES.,MD-TEMPO,110009686045,4714 SAINT BARNABAS ROAD,TEMPLE HILLS,PRINCE GEORGES,24033,MD,MARYLAND,USA,20748-4654,3,A,,4714 SAINT BARNABAS RD,4714,SAINT BARNABAS RD,,,,RD,20748,MD,TEMPLE HILLS,PRINCE GEORGES,24033,38.824689,-76.947349,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110015710328,295 GEORGE WASHINGTON HWY,SMITHFIELD,PROVIDENCE,44007,RI,RHODE ISLAND,USA,02917-1907,1,A,,295 GEORGE WASHINGTON HWY,295,GEORGE WASHINGTON HWY,,,,HWY,2917,RI,SMITHFIELD,PROVIDENCE,44007,41.92012,-71.51507,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,MD-TEMPO,MATERIALS RECOVERY FACILITIES.,MD-TEMPO,110055106228,1030 EDISON HWY,BALTIMORE,BALTIMORE CITY,,MD,MARYLAND,USA,21213,3,A,,1030 EDISON HWY,1030,EDISON HWY,,,,HWY,21205,MD,BALTIMORE,BALTIMORE CITY,24510,39.30316,-76.57281,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014143266,HAMLET ROUTE, BOX 566,SEASIDE,CLATSOP,41007,OR,OREGON,USA,97138,10,A, ,,,,,,,,97138,OR,SEASIDE,CLATSOP,41007,45.9198,-123.8939,NAD83,INTERPOLATION-MAP,,,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110024429395,2701 NE 53RD CT,LIGHTHOUSE POINT,BROWARD,12011,FL,FLORIDA,USA,330647855,4,A,,2701 NE 53RD CT,2701,NE 53RD CT,NE,,,CT,33064,FL,POMPANO BEACH,BROWARD,12011,26.297472,-80.087222,NAD83,THE GEOGRAPHIC COORDINATE DETERMINATION METHOD BASED ON ADDRESS MATCHING,POINT WHERE WATER OR OTHER SUBSTANCE COULD BE DRAWN FROM ENVIRONMENT FOR DELIVERY TO A FACILITY OR DISTRIBUTION SYSTEM (SUBSTANCE DESTINATION COULD RANGE FROM A SINGLE RESIDENCE TO A LARGE FACILITY),,,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110016743096,835 CR 529,LAKE PANASOFFKEE,SUMTER,12119,FL,FLORIDA,USA,33538,4,A,,835 COUNTY ROAD 529,835,COUNTY ROAD 529,,,,,33538,FL,LAKE PANASOFFKEE,SUMTER,12119,28.74427,-82.091462,NAD83,INTERPOLATION-PHOTO,ADMINISTRATIVE BUILDING,,5000,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110031398994,6741 W SUNRISE BLVD STE 4,PLANTATION,BROWARD,12011,FL,FLORIDA,USA,333136069,4,A,,6741 W SUNRISE BLVD,6741,W SUNRISE BLVD,W,,,BLVD,33313,FL,FORT LAUDERDALE,BROWARD,12011,26.141852,-80.238478,NAD83,INTERPOLATION-PHOTO,POINT WHERE WATER OR OTHER SUBSTANCE COULD BE DRAWN FROM ENVIRONMENT FOR DELIVERY TO A FACILITY OR DISTRIBUTION SYSTEM (SUBSTANCE DESTINATION COULD RANGE FROM A SINGLE RESIDENCE TO A LARGE FACILITY),,24000,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110007300875,VARIOUS PARS & CITYS,LAFAYETTE,PORTABLE SOURCE,22777,LA,LOUISIANA,USA,70598,6,A,,,,,,,,,70598,LA,LAFAYETTE,LAFAYETTE,22055,,,,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014192845,AIRPORT RD,JOSEPH,WALLOWA,41063,OR,OREGON,USA,97846,10,A, ,AIRPORT LN,,AIRPORT LN,,,,LN,97846,OR,JOSEPH,WALLOWA,41063,45.3546,-117.2546,NAD83,,,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110010463499,1170 NORTH 4TH STREET,SAN JOSE,SANTA CLARA,6085,CA,CALIFORNIA,USA,95112,9,A,,1170 N 4TH ST,1170,N 4TH ST,N,,,ST,95112,CA,SAN JOSE,SANTA CLARA,6085,37.36003,-121.90406,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021274413,16500 LARK AVENUE,LOS GATOS,SANTA CLARA,6085,CA,CALIFORNIA,USA,95032-2505,9,A,,16500 LARK AVE,16500,LARK AVE,,,,AVE,95032,CA,LOS GATOS,SANTA CLARA,6085,37.24841,-121.9572,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110033199875,87-1796 FARRINGTON HIGHWAY,WAIANAE,HONOLULU,15003,HI,HAWAII,USA,96792-3742,9,A,,87 FARRINGTON HWY,87,FARRINGTON HWY,,,,HWY,96792,HI,WAIANAE,HONOLULU,15003,21.42819,-158.179288,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110013833815,15275 WASHINGTON AVENUE       ,SAN LEANDRO,ALAMEDA,6001,CA,CALIFORNIA,USA,94579-1810,9,A,,15275 WASHINGTON AVE,15275,WASHINGTON AVE,,,,AVE,94579,CA,SAN LEANDRO,ALAMEDA,6001,37.68771,-122.139058,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021275038,3055 35TH STREET,OAKLAND,ALAMEDA,6001,CA,CALIFORNIA,USA,94619,9,A,,3055 35TH AVE,3055,35TH AVE,,,,AVE,94619,CA,OAKLAND,ALAMEDA,6001,37.79067,-122.205774,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014027463,PO BOX 266, SEC35,T10S,R45E,RICHLAND,BAKER,41001,OR,OREGON,USA,97870-0266,10,A,,,,,,,,,97870,OR,RICHLAND,BAKER,41001,44.738,-117.1746,NAD83,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014149242,NORTH END & WEST OF COLUMBIA ST N,LA GRANDE,UNION,41061,OR,OREGON,USA,97850,10,A, ,,,,,,,,97850,OR,LA GRANDE,UNION,41061,45.3428,-118.1111,NAD83,INTERPOLATION-MAP,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110037704525,FOOTHILL ROAD 3/4 MILE EAST OF I-84 SEC0,LA GRANDE,UNION,41061,OR,OREGON,USA,97850,10,A,,,,,,,,,97850,OR,LA GRANDE,UNION,41061,45.246,-118.004,NAD83,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110031417535,51478 FRUITVALE RD,MILTON-FREEWATER,UMATILLA,41059,OR,OREGON,USA,97862-6828,10,A,,51478 FRUITVALE RD,51478,FRUITVALE RD,,,,RD,97862,OR,MILTON FREEWATER,UMATILLA,41059,45.991442,-118.483089,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014200845,S BROOTEN RD,PACIFIC CITY,TILLAMOOK,41057,OR,OREGON,USA,97135,10,A, ,BROOTEN RD,,BROOTEN RD,,,,RD,97135,OR,PACIFIC CITY,TILLAMOOK,41057,45.1811,-123.9299,NAD83,,,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021287640,1964 WILLIAMS STREET,SAN LEANDRO,ALAMEDA,6001,CA,CALIFORNIA,USA,94577,9,A,,1964 WILLIAMS ST,1964,WILLIAMS ST,,,,ST,94577,CA,SAN LEANDRO,ALAMEDA,6001,37.711231,-122.175133,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110009535477,715 COMSTOCK,SANTA CLARA,SANTA CLARA,6085,CA,CALIFORNIA,USA,95054-3403,9,A,,715 COMSTOCK ST,715,COMSTOCK ST,,,,ST,95054,CA,SANTA CLARA,SANTA CLARA,6085,37.37479,-121.94714,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110013855471,200 COMMERCIAL ST,MINGO JUNCTION,JEFFERSON,39081,OH,OHIO,USA,43938,5,A,,200 COMMERCIAL ST,200,COMMERCIAL ST,,,,ST,43938,OH,MINGO JUNCTION,JEFFERSON,39081,40.32331,-80.60547,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,TX-TCEQ ACR,MATERIALS RECOVERY FACILITIES.,TX-TCEQ ACR,110041744244,24942 HIGHWAY 73,WINNIE,CHAMBERS,48071,TX,TEXAS,USA,776658221,6,A,,24942 HIGHWAY 73,24942,HIGHWAY 73,,,,,77665,TX,WINNIE,CHAMBERS,48071,29.825475,-94.34014,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110038024401,CARSON CITY,CARSON CITY,CARSON CITY,32510,NV,NEVADA,USA,89701,9,A,CLASS 1B - CARSON CITY SANITARY LANDFILL,,,,,,,,89701,NV,CARSON CITY,CARSON CITY,32510,39.187571,-119.674569,NAD83,CLASSICAL SURVEYING TECHNIQUES,POINT WHERE SUBSTANCE IS RELEASED,,,,,,
562920,PRIMARY,ICIS,MATERIALS RECOVERY FACILITIES.,ICIS,110009307963,446 FISHER DAM ROAD,SHOEMAKERSVILLE,BERKS,42011,PA,PENNSYLVANIA,USA,19555,3,A,,,,,,,,,19555,PA,SHOEMAKERSVILLE,BERKS,42011,40.51943,-76.00138,NAD83,INTERPOLATION - DIGITAL MAP SRCE (TIGER),OTHER,,100000,,,,
562920,SECONDARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110000469403,4340 WEST 850 SOUTH,SALT LAKE CITY,SALT LAKE,49035,UT,UTAH,USA,84104-4465,8,A,,4340 W 850 S,4340,W 850 S,W,,,,84104,UT,SALT LAKE CITY,SALT LAKE,49035,40.751116,-111.995572,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110004966984,3520 AMBROSE AVE,NASHVILLE,DAVIDSON,47037,TN,,USA,37207,4,A,,3520 AMBROSE AVE,3520,AMBROSE AVE,,,,AVE,37207,TN,NASHVILLE,DAVIDSON,47037,36.20886,-86.744612,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110032100125,150 ST CHARLES ST,NEWARK,ESSEX,34013,NJ,NEW JERSEY,USA,07105-3946,2,A,,150 ST CHARLES ST,150,ST CHARLES ST,,,,ST,7105,NJ,NEWARK,ESSEX,34013,40.725128,-74.142552,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014165401,2S/2E/S10AB,CLACKAMAS,CLACKAMAS,41005,OR,OREGON,USA,97015,10,A, ,,,,,,,,97015,OR,CLACKAMAS,CLACKAMAS,41005,45.4169,-122.5438,NAD83,ADDRESS MATCHING-OTHER,,,,,,,
562920,UNKNOWN,WI-ESR,MATERIALS RECOVERY FACILITIES.,WI-ESR,110008247851,1480 N SPRINGDALE RD,WAUKESHA,WAUKESHA,55133,WI,WISCONSIN,USA,53186,5,A,,1480 N SPRINGDALE RD,1480,N SPRINGDALE RD,N,,,RD,53186,WI,WAUKESHA,WAUKESHA,55133,43.05033,-88.18584,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,NJ-NJEMS,MATERIALS RECOVERY FACILITIES.,NJ-NJEMS,110002090807,17 BLANCHARD ST.,NEWARK,ESSEX,34013,NJ,NEW JERSEY,USA,07105-4775,2,A,,17 BLANCHARD ST,17,BLANCHARD ST,,,,ST,7105,NJ,NEWARK,ESSEX,34013,40.734794,-74.128356,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110042116180,LOWER IMNAHA RD & BROWN CANYON,IMNAHA,WALLOWA,41063,OR,OREGON,USA,97842,10,A,,,,,,,,,97842,OR,IMNAHA,WALLOWA,41063,45.5879,-116.835,NAD83,,,,,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110000888086,2700 NW 48TH ST,POMPANO BEACH,BROWARD,12011,FL,FLORIDA,USA,33073-3018,4,A,,,,,,,,,33073,FL,POMPANO BEACH,BROWARD,12011,26.18645,-80.17952,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110013970818,7 MI NORTH OF BAKER CITY, SEC1,BAKER CITY,BAKER,41001,OR,OREGON,USA,97814,10,A,,,,,,,,,97814,OR,BAKER CITY,BAKER,41001,44.6683,-117.648343,NAD83,INTERPOLATION-OTHER,FACILITY CENTROID,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014270118,7600 SE JOHNSON CREEK BLVD,MILWAUKIE,CLACKAMAS,41005,OR,OREGON,USA,97222,10,A, ,,,,,,,,97222,OR,PORTLAND,CLACKAMAS,41005,45.45674,-122.58593,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014210656,13495 DUCKFLAT RD SE,TURNER,MARION,41047,OR,OREGON,USA,97392,10,A,COLEMAN METAL SALVAGE TURNER CREATED BY LOAD OF EPA FINDS IDS,13495 DUCKFLAT RD SE,13495,DUCKFLAT RD SE,,,,RD,97392,OR,TURNER,MARION,41047,44.75898,-122.9393,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110042001295,3100 BROOKLYN RD,JACKSON,JACKSON,26075,MI,MICHIGAN,USA,49203,5,A,,3100 BROOKLYN RD,3100,BROOKLYN RD,,,,RD,49203,MI,JACKSON,JACKSON,26075,42.196997,-84.366395,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110000432489,633 E. 138TH ST.,DOLTON,COOK,17031,IL,ILLINOIS,USA,60419,5,A,,633 E 138TH ST,633,E 138TH ST,E,,,ST,60419,IL,DOLTON,COOK,17031,41.6445,-87.6062,NAD83,,,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110031019993,2911 E NUCOR RD,NORFOLK,STANTON,31167,NE,NEBRASKA,USA,68701,7,A,,2911 E NUCOR RD,2911,E NUCOR RD,E,,,RD,68701,NE,NORFOLK,STANTON,31119,42.076514,-97.376256,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110010402974,VARIOUS LA PARISHES,ALEXANDRIA,RAPIDES,22079,LA,LOUISIANA,USA,71301,6,A,,,,,,,,,71301,LA,ALEXANDRIA,RAPIDES,22079,,,,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014176890,KENO-WORDEN RD,KENO,KLAMATH,41035,OR,OREGON,USA,97627,10,A, ,KENO-WORDEN RD,,KENO-WORDEN RD,,,,RD,97627,OR,KENO,KLAMATH,41035,42.12298,-121.92924,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014187227,ON UMATILLA CHEM DEPOT N OF BADGER RD,HERMISTON,UMATILLA,41059,OR,OREGON,USA,97838,10,A,UMATILLA CHEMICAL DISPOSAL FACILITY (UMCDF),,,,,,,,97838,OR,HERMISTON,UMATILLA,41059,45.8508,-119.4211,NAD83,UNKNOWN,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110012276982,9360 NORTH COLUMBIA BOULEVARD,PORTLAND,MULTNOMAH,41051,OR,OREGON,USA,97203-1049,10,A,,9360 N COLUMBIA BLVD,9360,N COLUMBIA BLVD,N,,,BLVD,97203,OR,PORTLAND,MULTNOMAH,41051,45.607994,-122.75861,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
